7.0, 14.0
11.0, 17.0
9.0, 18.0
10.0, 19.0
8.0, 17.0
8.0, 14.0
7.0, 16.0
9.0, 17.0
9.0, 19.0
5.0, 16.0
9.0, 17.0
6.0, 16.0
10.0, 18.0
8.0, 19.0
9.0, 18.0
7.0, 17.0
11.0, 20.0
9.0, 17.0
9.0, 18.0
11.0, 18.0
10.0, 19.0
11.0, 19.0
9.0, 18.0
5.0, 16.0
8.0, 19.0
7.0, 23.0
8.0, 18.0
10.0, 17.0
9.0, 18.0
9.0, 19.0
8.0, 19.0
12.0, 19.0
9.0, 18.0
9.0, 17.0
8.0, 19.0
10.0, 18.0
4.0, 23.0
12.0, 19.0
7.0, 16.0
8.0, 18.0
9.0, 19.0
7.0, 23.0
8.0, 16.0
11.0, 17.0
10.0, 19.0
7.0, 18.0
9.0, 16.0
12.0, 18.0
5.0, 16.0
10.0, 18.0
11.0, 19.0
10.0, 20.0
8.0, 18.0
13.0, 18.0
10.0, 19.0
11.0, 19.0
10.0, 19.0
11.0, 19.0
8.0, 17.0
9.0, 18.0
10.0, 19.0
8.0, 16.0
11.0, 19.0
8.0, 19.0
8.0, 18.0
11.0, 19.0
10.0, 19.0
13.0, 19.0
10.0, 19.0
12.0, 20.0
8.0, 19.0
9.0, 19.0
8.0, 18.0
12.0, 19.0
11.0, 18.0
12.0, 20.0
8.0, 23.0
9.0, 16.0
11.0, 16.0
9.0, 19.0
7.0, 17.0
14.0, 18.0
10.0, 18.0
7.0, 14.0
14.0, 19.0
10.0, 18.0
7.0, 18.0
11.0, 19.0
8.0, 23.0
7.0, 19.0
4.0, 23.0
6.0, 17.0
10.0, 19.0
11.0, 19.0
9.0, 19.0
10.0, 19.0
11.0, 18.0
10.0, 16.0
10.0, 18.0
11.0, 20.0
8.0, 20.0
7.0, 18.0
10.0, 18.0
7.0, 16.0
8.0, 19.0
8.0, 16.0
7.0, 18.0
5.0, 16.0
4.0, 15.0
6.0, 15.0
10.0, 20.0
6.0, 19.0
12.0, 18.0
11.0, 20.0
6.0, 23.0
8.0, 17.0
8.0, 23.0
12.0, 18.0
11.0, 18.0
6.0, 23.0
11.0, 18.0
9.0, 17.0
9.0, 20.0
12.0, 19.0
10.0, 19.0
10.0, 19.0
12.0, 20.0
10.0, 17.0
13.0, 20.0
8.0, 16.0
12.0, 19.0
9.0, 18.0
8.0, 19.0
7.0, 17.0
4.0, 23.0
5.0, 14.0
7.0, 17.0
9.0, 18.0
11.0, 20.0
9.0, 18.0
13.0, 19.0
11.0, 20.0
8.0, 18.0
13.0, 20.0
7.0, 19.0
19.0, 23.0
10.0, 18.0
12.0, 19.0
7.0, 18.0
9.0, 17.0
6.0, 17.0
11.0, 19.0
11.0, 18.0
7.0, 17.0
12.0, 19.0
5.0, 16.0
11.0, 18.0
12.0, 19.0
11.0, 19.0
10.0, 18.0
11.0, 19.0
12.0, 17.0
12.0, 18.0
10.0, 17.0
9.0, 18.0
7.0, 17.0
11.0, 18.0
8.0, 15.0
7.0, 18.0
8.0, 18.0
4.0, 23.0
9.0, 19.0
10.0, 16.0
9.0, 17.0
11.0, 18.0
11.0, 18.0
9.0, 18.0
6.0, 17.0
11.0, 17.0
8.0, 16.0
11.0, 20.0
8.0, 19.0
6.0, 23.0
6.0, 18.0
9.0, 19.0
9.0, 18.0
11.0, 19.0
9.0, 20.0
4.0, 15.0
5.0, 18.0
6.0, 23.0
7.0, 17.0
10.0, 17.0
9.0, 18.0
9.0, 19.0
6.0, 18.0
11.0, 19.0
8.0, 17.0
7.0, 23.0
10.0, 20.0
5.0, 23.0
12.0, 19.0
10.0, 17.0
5.0, 15.0
9.0, 18.0
8.0, 19.0
6.0, 16.0
8.0, 18.0
9.0, 19.0
7.0, 17.0
10.0, 18.0
9.0, 17.0
6.0, 19.0
9.0, 17.0
6.0, 16.0
8.0, 17.0
9.0, 19.0
4.0, 23.0
10.0, 18.0
11.0, 20.0
10.0, 19.0
11.0, 17.0
9.0, 17.0
11.0, 19.0
10.0, 20.0
7.0, 17.0
10.0, 18.0
10.0, 18.0
11.0, 18.0
9.0, 19.0
4.0, 23.0
9.0, 14.0
11.0, 19.0
9.0, 19.0
8.0, 18.0
8.0, 18.0
10.0, 19.0
5.0, 18.0
8.0, 18.0
11.0, 19.0
5.0, 23.0
8.0, 19.0
11.0, 18.0
7.0, 17.0
11.0, 17.0
12.0, 20.0
10.0, 18.0
11.0, 17.0
8.0, 17.0
14.0, 20.0
4.0, 23.0
7.0, 15.0
