7.0, 16.0
12.0, 19.0
8.0, 17.0
11.0, 2.147483647E9
7.0, 18.0
12.0, 20.0
11.0, 20.0
7.0, 17.0
8.0, 18.0
11.0, 21.0
7.0, 19.0
10.0, 20.0
11.0, 19.0
12.0, 20.0
13.0, 20.0
10.0, 18.0
11.0, 20.0
13.0, 21.0
7.0, 15.0
9.0, 19.0
10.0, 18.0
5.0, 25.0
13.0, 22.0
10.0, 17.0
12.0, 20.0
2.0, 25.0
8.0, 20.0
11.0, 20.0
6.0, 25.0
4.0, 25.0
7.0, 25.0
14.0, 22.0
10.0, 19.0
6.0, 25.0
7.0, 17.0
12.0, 19.0
14.0, 20.0
9.0, 20.0
9.0, 19.0
8.0, 20.0
10.0, 20.0
5.0, 25.0
9.0, 17.0
12.0, 22.0
10.0, 19.0
10.0, 18.0
10.0, 2.147483647E9
11.0, 22.0
10.0, 20.0
13.0, 21.0
12.0, 21.0
9.0, 18.0
10.0, 21.0
11.0, 20.0
15.0, 21.0
9.0, 18.0
13.0, 20.0
10.0, 20.0
12.0, 21.0
6.0, 20.0
9.0, 20.0
11.0, 21.0
11.0, 21.0
16.0, 20.0
5.0, 18.0
11.0, 17.0
11.0, 18.0
17.0, 2.147483647E9
10.0, 19.0
14.0, 22.0
8.0, 20.0
13.0, 19.0
7.0, 15.0
13.0, 21.0
12.0, 20.0
11.0, 20.0
13.0, 21.0
11.0, 18.0
16.0, 2.147483647E9
11.0, 20.0
9.0, 19.0
14.0, 20.0
5.0, 18.0
13.0, 2.147483647E9
12.0, 22.0
5.0, 25.0
6.0, 25.0
17.0, 2.147483647E9
8.0, 17.0
9.0, 18.0
9.0, 20.0
14.0, 19.0
10.0, 22.0
12.0, 21.0
11.0, 19.0
13.0, 19.0
14.0, 20.0
8.0, 18.0
12.0, 22.0
7.0, 16.0
11.0, 19.0
11.0, 18.0
10.0, 19.0
5.0, 25.0
8.0, 19.0
12.0, 22.0
13.0, 22.0
9.0, 22.0
14.0, 21.0
12.0, 19.0
10.0, 20.0
11.0, 20.0
12.0, 22.0
13.0, 22.0
7.0, 21.0
13.0, 20.0
5.0, 19.0
12.0, 20.0
14.0, 20.0
11.0, 21.0
9.0, 20.0
13.0, 21.0
10.0, 19.0
16.0, 2.147483647E9
13.0, 18.0
14.0, 21.0
11.0, 19.0
14.0, 2.147483647E9
13.0, 20.0
10.0, 18.0
8.0, 18.0
4.0, 18.0
13.0, 20.0
9.0, 19.0
11.0, 19.0
14.0, 2.147483647E9
8.0, 25.0
2.0, 25.0
13.0, 21.0
10.0, 20.0
12.0, 18.0
12.0, 20.0
11.0, 19.0
8.0, 2.147483647E9
8.0, 17.0
10.0, 20.0
13.0, 20.0
12.0, 20.0
9.0, 22.0
10.0, 19.0
10.0, 21.0
4.0, 25.0
7.0, 18.0
8.0, 18.0
8.0, 20.0
13.0, 20.0
14.0, 2.147483647E9
4.0, 25.0
9.0, 18.0
8.0, 16.0
12.0, 20.0
11.0, 20.0
11.0, 20.0
7.0, 17.0
11.0, 21.0
7.0, 19.0
5.0, 17.0
11.0, 20.0
12.0, 22.0
9.0, 18.0
7.0, 18.0
11.0, 17.0
9.0, 18.0
11.0, 20.0
11.0, 21.0
8.0, 20.0
14.0, 22.0
12.0, 18.0
10.0, 21.0
11.0, 21.0
13.0, 2.147483647E9
12.0, 21.0
13.0, 20.0
15.0, 21.0
13.0, 22.0
10.0, 21.0
11.0, 19.0
7.0, 21.0
13.0, 21.0
13.0, 21.0
14.0, 21.0
14.0, 19.0
9.0, 19.0
5.0, 25.0
9.0, 19.0
4.0, 25.0
15.0, 21.0
8.0, 19.0
12.0, 20.0
10.0, 19.0
13.0, 21.0
14.0, 2.147483647E9
11.0, 20.0
9.0, 20.0
11.0, 19.0
7.0, 19.0
10.0, 18.0
11.0, 25.0
15.0, 22.0
9.0, 20.0
10.0, 18.0
7.0, 20.0
12.0, 2.147483647E9
12.0, 21.0
9.0, 20.0
9.0, 19.0
12.0, 20.0
10.0, 21.0
5.0, 18.0
13.0, 20.0
11.0, 20.0
14.0, 21.0
12.0, 21.0
10.0, 17.0
15.0, 2.147483647E9
9.0, 18.0
14.0, 20.0
14.0, 22.0
11.0, 20.0
11.0, 21.0
5.0, 18.0
8.0, 20.0
11.0, 18.0
10.0, 17.0
11.0, 19.0
10.0, 20.0
6.0, 17.0
14.0, 2.147483647E9
14.0, 21.0
11.0, 21.0
7.0, 20.0
11.0, 21.0
10.0, 18.0
12.0, 21.0
12.0, 21.0
11.0, 20.0
7.0, 18.0
13.0, 20.0
10.0, 20.0
13.0, 22.0
8.0, 17.0
9.0, 20.0
5.0, 16.0
13.0, 20.0
9.0, 17.0
13.0, 21.0
9.0, 18.0
9.0, 21.0
10.0, 22.0
8.0, 17.0
9.0, 19.0
11.0, 18.0
11.0, 20.0
11.0, 21.0
6.0, 25.0
7.0, 18.0
9.0, 20.0
11.0, 21.0
10.0, 19.0
9.0, 21.0
9.0, 20.0
11.0, 18.0
9.0, 20.0
8.0, 15.0
10.0, 18.0
13.0, 21.0
8.0, 17.0
8.0, 20.0
7.0, 18.0
7.0, 25.0
11.0, 18.0
10.0, 18.0
11.0, 21.0
11.0, 19.0
8.0, 19.0
11.0, 22.0
12.0, 20.0
4.0, 25.0
6.0, 17.0
9.0, 21.0
11.0, 17.0
14.0, 21.0
16.0, 21.0
13.0, 21.0
12.0, 20.0
8.0, 20.0
10.0, 21.0
10.0, 20.0
5.0, 16.0
12.0, 20.0
9.0, 20.0
8.0, 18.0
13.0, 21.0
10.0, 20.0
7.0, 18.0
11.0, 20.0
12.0, 20.0
6.0, 17.0
7.0, 25.0
4.0, 25.0
11.0, 18.0
10.0, 22.0
9.0, 18.0
16.0, 2.147483647E9
11.0, 20.0
11.0, 20.0
12.0, 21.0
12.0, 20.0
10.0, 17.0
13.0, 20.0
12.0, 18.0
10.0, 20.0
12.0, 21.0
10.0, 20.0
8.0, 19.0
11.0, 20.0
12.0, 21.0
9.0, 25.0
14.0, 2.147483647E9
3.0, 25.0
14.0, 21.0
11.0, 18.0
10.0, 18.0
9.0, 19.0
15.0, 20.0
15.0, 20.0
14.0, 20.0
9.0, 19.0
12.0, 20.0
11.0, 19.0
11.0, 21.0
5.0, 25.0
12.0, 2.147483647E9
10.0, 18.0
6.0, 18.0
14.0, 21.0
14.0, 22.0
10.0, 18.0
11.0, 21.0
12.0, 22.0
10.0, 22.0
12.0, 20.0
4.0, 25.0
6.0, 16.0
12.0, 21.0
7.0, 18.0
10.0, 2.147483647E9
9.0, 19.0
13.0, 20.0
9.0, 25.0
10.0, 22.0
14.0, 20.0
10.0, 19.0
14.0, 22.0
14.0, 19.0
12.0, 20.0
9.0, 20.0
9.0, 19.0
9.0, 18.0
12.0, 19.0
14.0, 2.147483647E9
14.0, 2.147483647E9
14.0, 2.147483647E9
16.0, 22.0
8.0, 20.0
5.0, 17.0
9.0, 16.0
10.0, 22.0
14.0, 21.0
10.0, 20.0
11.0, 17.0
10.0, 20.0
12.0, 18.0
10.0, 21.0
10.0, 21.0
14.0, 20.0
12.0, 2.147483647E9
8.0, 16.0
12.0, 18.0
10.0, 20.0
11.0, 20.0
5.0, 18.0
10.0, 20.0
16.0, 2.147483647E9
8.0, 19.0
8.0, 25.0
8.0, 21.0
10.0, 19.0
10.0, 20.0
7.0, 16.0
14.0, 2.147483647E9
7.0, 19.0
13.0, 20.0
8.0, 18.0
13.0, 21.0
8.0, 25.0
11.0, 2.147483647E9
10.0, 18.0
9.0, 21.0
8.0, 17.0
7.0, 18.0
8.0, 19.0
7.0, 18.0
11.0, 21.0
11.0, 20.0
14.0, 19.0
9.0, 20.0
13.0, 20.0
8.0, 19.0
12.0, 20.0
14.0, 21.0
16.0, 2.147483647E9
12.0, 2.147483647E9
9.0, 18.0
10.0, 17.0
10.0, 20.0
13.0, 20.0
13.0, 20.0
13.0, 21.0
8.0, 18.0
11.0, 22.0
13.0, 21.0
17.0, 20.0
15.0, 2.147483647E9
10.0, 19.0
9.0, 19.0
12.0, 20.0
8.0, 19.0
8.0, 19.0
11.0, 19.0
15.0, 2.147483647E9
13.0, 21.0
14.0, 22.0
9.0, 19.0
10.0, 21.0
17.0, 2.147483647E9
14.0, 2.147483647E9
16.0, 21.0
10.0, 21.0
9.0, 20.0
10.0, 18.0
10.0, 20.0
6.0, 17.0
12.0, 20.0
9.0, 25.0
11.0, 20.0
14.0, 21.0
13.0, 20.0
12.0, 20.0
10.0, 17.0
10.0, 2.147483647E9
11.0, 18.0
11.0, 20.0
7.0, 18.0
8.0, 15.0
10.0, 18.0
12.0, 20.0
8.0, 20.0
10.0, 19.0
15.0, 19.0
14.0, 21.0
6.0, 16.0
13.0, 20.0
12.0, 19.0
12.0, 20.0
12.0, 2.147483647E9
3.0, 15.0
8.0, 16.0
11.0, 20.0
17.0, 22.0
12.0, 19.0
7.0, 19.0
10.0, 21.0
10.0, 17.0
14.0, 21.0
14.0, 22.0
14.0, 20.0
13.0, 22.0
8.0, 19.0
11.0, 21.0
11.0, 19.0
7.0, 16.0
12.0, 20.0
11.0, 22.0
8.0, 20.0
10.0, 20.0
12.0, 22.0
10.0, 22.0
9.0, 19.0
12.0, 20.0
12.0, 22.0
13.0, 21.0
10.0, 19.0
12.0, 21.0
7.0, 18.0
11.0, 20.0
15.0, 20.0
11.0, 20.0
9.0, 18.0
12.0, 21.0
9.0, 17.0
11.0, 22.0
11.0, 22.0
13.0, 20.0
10.0, 21.0
7.0, 17.0
13.0, 21.0
14.0, 2.147483647E9
8.0, 20.0
10.0, 20.0
13.0, 2.147483647E9
14.0, 20.0
10.0, 19.0
10.0, 21.0
10.0, 20.0
8.0, 18.0
15.0, 2.147483647E9
12.0, 20.0
13.0, 21.0
12.0, 18.0
9.0, 19.0
9.0, 17.0
8.0, 15.0
9.0, 18.0
6.0, 17.0
8.0, 2.147483647E9
12.0, 20.0
11.0, 22.0
9.0, 20.0
9.0, 17.0
13.0, 2.147483647E9
13.0, 2.147483647E9
11.0, 20.0
10.0, 20.0
11.0, 20.0
10.0, 21.0
12.0, 22.0
8.0, 18.0
6.0, 19.0
10.0, 17.0
10.0, 21.0
12.0, 21.0
10.0, 17.0
13.0, 2.147483647E9
7.0, 20.0
9.0, 20.0
13.0, 20.0
9.0, 20.0
9.0, 20.0
17.0, 2.147483647E9
12.0, 21.0
13.0, 20.0
7.0, 25.0
11.0, 21.0
6.0, 18.0
13.0, 18.0
8.0, 20.0
10.0, 18.0
10.0, 19.0
13.0, 20.0
10.0, 19.0
7.0, 17.0
8.0, 17.0
9.0, 17.0
10.0, 20.0
8.0, 19.0
9.0, 19.0
13.0, 21.0
12.0, 2.147483647E9
10.0, 21.0
12.0, 21.0
10.0, 22.0
13.0, 21.0
9.0, 21.0
4.0, 25.0
6.0, 17.0
9.0, 18.0
14.0, 21.0
10.0, 19.0
9.0, 18.0
14.0, 21.0
13.0, 20.0
12.0, 21.0
12.0, 21.0
1.0, 25.0
10.0, 20.0
18.0, 2.147483647E9
11.0, 21.0
8.0, 18.0
5.0, 25.0
10.0, 19.0
14.0, 21.0
6.0, 15.0
11.0, 18.0
6.0, 16.0
9.0, 19.0
7.0, 18.0
11.0, 20.0
12.0, 21.0
11.0, 19.0
11.0, 20.0
8.0, 19.0
11.0, 19.0
13.0, 21.0
7.0, 20.0
14.0, 19.0
11.0, 21.0
11.0, 20.0
10.0, 19.0
10.0, 19.0
9.0, 19.0
9.0, 17.0
17.0, 2.147483647E9
13.0, 2.147483647E9
12.0, 20.0
9.0, 20.0
13.0, 21.0
11.0, 19.0
11.0, 20.0
11.0, 20.0
10.0, 19.0
10.0, 17.0
11.0, 19.0
13.0, 20.0
12.0, 21.0
6.0, 19.0
12.0, 19.0
12.0, 22.0
12.0, 22.0
8.0, 20.0
11.0, 20.0
9.0, 17.0
13.0, 20.0
7.0, 20.0
10.0, 19.0
9.0, 18.0
7.0, 25.0
11.0, 19.0
12.0, 21.0
10.0, 20.0
6.0, 25.0
12.0, 20.0
14.0, 21.0
10.0, 21.0
7.0, 25.0
10.0, 18.0
10.0, 20.0
10.0, 20.0
8.0, 19.0
12.0, 21.0
14.0, 19.0
15.0, 20.0
10.0, 18.0
6.0, 25.0
9.0, 18.0
10.0, 15.0
5.0, 16.0
12.0, 21.0
3.0, 25.0
9.0, 21.0
14.0, 21.0
8.0, 16.0
13.0, 20.0
7.0, 18.0
10.0, 19.0
8.0, 17.0
7.0, 18.0
10.0, 20.0
10.0, 21.0
15.0, 22.0
13.0, 20.0
8.0, 17.0
8.0, 19.0
11.0, 20.0
7.0, 25.0
9.0, 20.0
7.0, 20.0
9.0, 18.0
9.0, 18.0
11.0, 18.0
8.0, 18.0
13.0, 19.0
15.0, 2.147483647E9
9.0, 17.0
11.0, 21.0
13.0, 20.0
7.0, 18.0
7.0, 16.0
13.0, 22.0
8.0, 18.0
9.0, 19.0
12.0, 22.0
8.0, 19.0
10.0, 18.0
8.0, 22.0
10.0, 17.0
12.0, 22.0
5.0, 14.0
9.0, 17.0
10.0, 18.0
11.0, 22.0
14.0, 19.0
8.0, 18.0
9.0, 17.0
6.0, 25.0
11.0, 20.0
9.0, 18.0
13.0, 20.0
8.0, 17.0
13.0, 18.0
13.0, 20.0
9.0, 17.0
11.0, 21.0
7.0, 17.0
11.0, 18.0
13.0, 20.0
11.0, 18.0
7.0, 15.0
12.0, 20.0
7.0, 18.0
13.0, 21.0
6.0, 16.0
12.0, 19.0
11.0, 18.0
11.0, 19.0
8.0, 16.0
12.0, 2.147483647E9
5.0, 18.0
12.0, 19.0
11.0, 20.0
9.0, 19.0
14.0, 20.0
7.0, 17.0
7.0, 18.0
11.0, 21.0
11.0, 20.0
11.0, 21.0
6.0, 16.0
9.0, 17.0
9.0, 19.0
7.0, 17.0
14.0, 20.0
13.0, 20.0
10.0, 19.0
7.0, 19.0
6.0, 25.0
11.0, 19.0
13.0, 22.0
13.0, 21.0
8.0, 25.0
10.0, 19.0
7.0, 20.0
12.0, 20.0
12.0, 2.147483647E9
4.0, 25.0
12.0, 22.0
7.0, 17.0
10.0, 19.0
12.0, 20.0
11.0, 20.0
9.0, 17.0
9.0, 19.0
14.0, 22.0
14.0, 19.0
15.0, 2.147483647E9
10.0, 20.0
5.0, 25.0
11.0, 20.0
10.0, 19.0
12.0, 19.0
11.0, 18.0
9.0, 2.147483647E9
9.0, 20.0
11.0, 22.0
13.0, 2.147483647E9
12.0, 20.0
16.0, 21.0
10.0, 2.147483647E9
10.0, 20.0
13.0, 22.0
11.0, 20.0
13.0, 21.0
9.0, 20.0
18.0, 2.147483647E9
12.0, 20.0
9.0, 22.0
11.0, 21.0
12.0, 20.0
9.0, 19.0
9.0, 17.0
10.0, 19.0
15.0, 2.147483647E9
9.0, 20.0
14.0, 20.0
11.0, 2.147483647E9
5.0, 16.0
9.0, 20.0
8.0, 15.0
9.0, 19.0
11.0, 21.0
8.0, 20.0
16.0, 2.147483647E9
14.0, 21.0
9.0, 19.0
8.0, 21.0
6.0, 19.0
7.0, 17.0
7.0, 25.0
12.0, 21.0
12.0, 21.0
9.0, 18.0
11.0, 19.0
14.0, 20.0
14.0, 20.0
9.0, 20.0
9.0, 16.0
7.0, 20.0
11.0, 19.0
12.0, 21.0
11.0, 2.147483647E9
14.0, 19.0
9.0, 20.0
7.0, 19.0
18.0, 2.147483647E9
13.0, 21.0
12.0, 19.0
8.0, 20.0
11.0, 2.147483647E9
10.0, 19.0
13.0, 19.0
11.0, 18.0
11.0, 19.0
12.0, 19.0
8.0, 19.0
9.0, 19.0
8.0, 17.0
11.0, 20.0
5.0, 24.0
6.0, 16.0
12.0, 21.0
12.0, 19.0
5.0, 25.0
11.0, 21.0
11.0, 22.0
14.0, 20.0
9.0, 17.0
9.0, 20.0
13.0, 21.0
8.0, 19.0
4.0, 25.0
9.0, 18.0
11.0, 18.0
10.0, 21.0
16.0, 2.147483647E9
13.0, 20.0
11.0, 22.0
12.0, 20.0
13.0, 20.0
9.0, 22.0
13.0, 21.0
11.0, 18.0
12.0, 18.0
10.0, 19.0
11.0, 20.0
10.0, 19.0
12.0, 18.0
11.0, 19.0
10.0, 20.0
11.0, 20.0
13.0, 2.147483647E9
8.0, 19.0
11.0, 18.0
15.0, 21.0
14.0, 22.0
9.0, 19.0
12.0, 21.0
4.0, 25.0
13.0, 21.0
10.0, 19.0
10.0, 20.0
6.0, 25.0
9.0, 20.0
5.0, 19.0
14.0, 22.0
11.0, 20.0
10.0, 19.0
12.0, 20.0
8.0, 19.0
10.0, 21.0
11.0, 21.0
11.0, 18.0
10.0, 18.0
12.0, 21.0
12.0, 21.0
10.0, 20.0
4.0, 19.0
