v_prime, v
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
3.0, 11.0
